"id","secretID","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","authorMeta.following","authorMeta.fans","authorMeta.heart","authorMeta.video","authorMeta.digg","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.musicAlbum","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","musicMeta.duration","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoApiUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags","effectStickers"
"7035755786949299502","7035755786949299502","Build a book tree for Christmas with me! #christmastree #booktok #booktree #christmasdecor #christmasdecorations #bookish #christmas #stopmotion #fyp",1638139550,"7022611108545545222","MS4wLjABAAAAYd6gJ5TfG4GOXaYXjFY9f7-1wzuN1cA2aY9UJop8R3cLDPM6i6CwCat9nxEcUSbi","alistofreads","alistofreads",false,"A gal who reads - mostly literary fiction
2022 📚: 0/100
📍DC
📧 + wishlist ⬇️","https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a2d377816d22b133f28fad083cd209ef~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=%2FSniybvv9je4DykUmL7UR%2BuOpO0%3D",110,9431,672900,57,379,"6860550741547812865","Nutcracker: Dance of the Sugar Plum Fairly(845241)","ogsogs",false,"","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a06700f7859b4e48beb884285f123dfc","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/43faa110cb7545508bcb8448e005da2d~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/43faa110cb7545508bcb8448e005da2d~c5_200x200.jpeg","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/43faa110cb7545508bcb8448e005da2d~c5_720x720.jpeg",111,"https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/1f9898c518ad42ce99b1b12428607660_1638139554~tplv-dmt-logom:tos-useast5-p-0000-tx/23bdb45727564e3fb468ea8bd96c5eab.image?x-expires=1641301200&x-signature=9spb1Tca1b0jWmygQlyUlwumizY%3D","https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/bcbf85307ffb492ab80a839e49f8a037_1638139551?x-expires=1641301200&x-signature=paw9ThsUgvZK1w26MeRxLeV6C9g%3D","https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/6dd74547e5fa49eb8e5c49cc944d3c4a_1638139551?x-expires=1641301200&x-signature=7bd9R%2FajpsvWb2W7cqFPDozaaTE%3D","https://www.tiktok.com/@alistofreads/video/7035755786949299502","https://v16-webapp.tiktok.com/17c6e1f12a8fa3398c05845bb220a08a/61d44b79/video/tos/useast5/tos-useast5-pve-0068-tx/b1753ca9188a4cac9f1179b8a5c0ba88/?a=1988&br=1770&bt=885&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3I7bjQ6ZjozOTMzZzczNEApZ2ZnZjM1aGU3Nzs3ZzY8ZmdeamBicjRnXmZgLS1kMS9zcy8wMzIyYV8vYS5iMDFhMzU6Yw%3D%3D&vl=&vr=","","",1024,576,20,642500,23500,3100000,7955,false,"[]","[{""id"":""5289"",""name"":""christmastree"",""title"":"""",""cover"":""""},{""id"":""1622962893630470"",""name"":""booktok"",""title"":""Welcome to #BookTok. What are you reading?"",""cover"":""""},{""id"":""3085549"",""name"":""booktree"",""title"":"""",""cover"":""""},{""id"":""981894"",""name"":""christmasdecor"",""title"":""Time to deck the halls 🎄"",""cover"":""""},{""id"":""1896444"",""name"":""christmasdecorations"",""title"":""Show us how you style your house for the jolliest season of the year!"",""cover"":""""},{""id"":""3133261"",""name"":""bookish"",""title"":""To celebrate Book Lover's Day, show us some of your #bookish habits  📚💚"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/0a7751069010a0e1d5f81974470b035f""},{""id"":""3242"",""name"":""christmas"",""title"":""Merry #Christmas!"",""cover"":""""},{""id"":""12799"",""name"":""stopmotion"",""title"":""Bring some magic  with a stop motion video! ✨✨✨"",""cover"":""""},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":""""}]","[]"
"7029850867612306693","7029850867612306693","A snippet of my Job as an elementary school librarian. #library #booktok #books #fashion #ootd #librariansoftiktok #fyp #fall",1636764703,"6760396083962659846","MS4wLjABAAAAdw8kFnT-7As4FqmBSYCvMZcRta3bxoEsq6J2iP6xhIyUzu9tmo0Jhxj6WCGPTZ8p","samsanstan","Samanta",false,"God is good
I like fashion kpop and books 
Elementary school librarian","https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d15512a8af2d1a1f3e9d127b2870921a~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=IhbovqTaxZk2FuP8mAYRjd5DP9Y%3D",143,43800,1400000,67,54700,"6707294861483199238","original sound","Unhappyblues⛈",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1637529403138086.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22a7a5a5c9ef0ddb9434c9f14837b2c4~c5_100x100.jpeg?x-expires=1641366000&x-signature=7%2BF3TuHvpPu60jB5ZqRzpvUl0mc%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22a7a5a5c9ef0ddb9434c9f14837b2c4~c5_720x720.jpeg?x-expires=1641366000&x-signature=A0t3Eh6whWS1sqbHLIY8DI00GhQ%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22a7a5a5c9ef0ddb9434c9f14837b2c4~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=wPm%2BwaUpdu2zi4zBPS4UEJP2spI%3D",26,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8ba76b296da546b2888235b8823e85d8_1636764706?x-expires=1641301200&x-signature=cxzlolI7nXUx6rnnmL5HriGZl5Q%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/af1309668bec459fa1a13714cac02de0_1636764704?x-expires=1641301200&x-signature=SfpWGtCOdVBwpqePe9Za4SYfxGM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1822a16f5b2e4f43bfbfb2f3c914411d_1636764704?x-expires=1641301200&x-signature=DNVscb%2Ff1msicu4xGLJgNLl0AZY%3D","https://www.tiktok.com/@samsanstan/video/7029850867612306693","https://v16-webapp.tiktok.com/9192163f9fdf61752666e1a449452b76/61d44b82/video/tos/useast2a/tos-useast2a-ve-0068c002/53d0fb45a47e46b58c108abf0e562b8f/?a=1988&br=2142&bt=1071&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3I2Njs6ZmpqOTMzNzczM0ApaDc2aDs6ZTtlNzdoNjlmN2dgcmpycjQwazRgLS1kMTZzcy1gNS42NWEwLS9fMmNfMF86Yw%3D%3D&vl=&vr=","","",1024,576,30,343600,1266,1600000,1760,false,"[]","[{""id"":""21041"",""name"":""library"",""title"":"""",""cover"":""""},{""id"":""1622962893630470"",""name"":""booktok"",""title"":""Welcome to #BookTok. What are you reading?"",""cover"":""""},{""id"":""17861"",""name"":""books"",""title"":"""",""cover"":""""},{""id"":""11885"",""name"":""fashion"",""title"":"""",""cover"":""""},{""id"":""13251"",""name"":""ootd"",""title"":""What's your outfit of the day?"",""cover"":""""},{""id"":""1628091562390534"",""name"":""librariansoftiktok"",""title"":"""",""cover"":""""},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":""""},{""id"":""8244"",""name"":""fall"",""title"":"""",""cover"":""""}]","[]"
"7032708613193895174","7032708613193895174","what’s your favorite book? ft @littledeanie_ & @s.defne // #askingstrangersquestions #askingstrangers #bookrecommendation #brooklinebooksmith #bookstorevlog #booktokfyp",1637430074,"6943284462445134854","MS4wLjABAAAASdGNrjjcoXysOxef8VZcO7nTrg6XmRfw4ozRnb8AnwqVPLs7aVBCSsvsfTOAk4Vu","bookishmaddays","maddie (she/her)",false,"🥀 maddie 🥀  

24 | boston | booktok

🌿 queer writer & reader 🌿","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64895e1dcfde34210b6fbc214dc2bbd3~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=qcUPk1%2FilXB7jWsb0i8Y7kAtBqY%3D",103,3765,44000,34,639,"6722656094272883458","She Share Story (for Vlog)","山口夕依",false,"","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/829b4c8a915947b6b922214c6608832c","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/be3c979febc847e7ab7fffb8956d8964~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/be3c979febc847e7ab7fffb8956d8964~c5_200x200.jpeg","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/be3c979febc847e7ab7fffb8956d8964~c5_720x720.jpeg",77,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/562bfc05922540db8728556f96e2ee3d?x-expires=1641301200&x-signature=dAEF%2FMkTazn3CZuzAMLSdetD%2BMQ%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/879e8f9565a94abbab2574f35962567d_1637430076?x-expires=1641301200&x-signature=qN3iV%2BGSMDA4iVloaNxnj9%2Bb0xk%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5a913f51d78949848e2756b5ac2fb985_1637430076?x-expires=1641301200&x-signature=t3PcDU93cnTXRFEYHojPo38fNK4%3D","https://www.tiktok.com/@bookishmaddays/video/7032708613193895174","https://v16-webapp.tiktok.com/a80cefeebe2171f20c2e3e5085fc81cd/61d44b82/video/tos/useast2a/tos-useast2a-ve-0068c001/88d5ddd4e5fa42fd8b6349cb62e9465f/?a=1988&br=3168&bt=1584&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhxdDs6ZnVtOTMzNzczM0ApZDwzPDozODtkNzhlaTQ8NGduaWVucjQwMmBgLS1kMTZzc2FhLmEuX15iNmA1YV5iMC06Yw%3D%3D&vl=&vr=","","",1024,576,29,31200,256,318500,443,false,"[""@littledeanie_"",""@s""]","[{""id"":""1649686082890758"",""name"":""askingstrangersquestions"",""title"":"""",""cover"":""""},{""id"":""1644057013486598"",""name"":""askingstrangers"",""title"":"""",""cover"":""""},{""id"":""22334901"",""name"":""bookrecommendation"",""title"":""Share with us your favourite book list and let us know what kind of books you like to read"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/d84c6833743078ea8aafa06b175c493f""},{""id"":""1687273998875653"",""name"":""brooklinebooksmith"",""title"":"""",""cover"":""""},{""id"":""1675030970783750"",""name"":""bookstorevlog"",""title"":"""",""cover"":""""},{""id"":""1670322054393861"",""name"":""booktokfyp"",""title"":"""",""cover"":""""}]","[]"
"7037883701769850118","7037883701769850118","Reply to @Alice Any other books you guys recommend?📚I am still LEARNING!! I don’t know everything LOL #blackhistory #blacktiktok #booktok #fyp #fypシ",1638634993,"6943414362997687301","MS4wLjABAAAAlgNXm24FTf9WiUlLLV-ItUddny8X7l5SBZ2RcZOEA0xIv1j_mTfoa4co5oMoygy9","keo.hogains","keo.hogains",false,"Hi👋🏾 I’m Keontae 🙋🏾‍♂️
KING OF “THAT’S CRAZY” 👑
ROAD TO 450k 🚀
MERCH👇🏾🥳","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24052eeecf766ab7540d54733ff875f3~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=GhzznAcA0yCToGZh5xgHWxjE8ho%3D",485,420300,11000000,547,3205,"7037883708593998598","original sound","keo.hogains",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7037883738168396549.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24052eeecf766ab7540d54733ff875f3~c5_100x100.jpeg?x-expires=1641366000&x-signature=udvsZbMDVcskeaIsE0DGE6xxBh8%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24052eeecf766ab7540d54733ff875f3~c5_720x720.jpeg?x-expires=1641366000&x-signature=R3UjB%2BgV1IIdoYSGRL3nDRjikQE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24052eeecf766ab7540d54733ff875f3~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=GhzznAcA0yCToGZh5xgHWxjE8ho%3D",175,"https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/2aeaf9ce94e34fdf9bb749d18713db00_1638635000~tplv-dmt-logom:tos-useast2a-v-0068/0764538c32394768bf24963ad5e38f34.image?x-expires=1641301200&x-signature=C431g4pJiN9HfbFyxo7zNyruHDs%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3188e28fa1654332bf7e9f8b1906fe69_1638634995?x-expires=1641301200&x-signature=EdkgWO7vJJcDpRWJlnDOVwc%2BQi0%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b43a7b01b67f40b794f9b65fe5bd0ff9_1638634997?x-expires=1641301200&x-signature=RvdscTl9duwQLkkcTk1imb8B8A0%3D","https://www.tiktok.com/@keo.hogains/video/7037883701769850118","https://v16-webapp.tiktok.com/bc0250b02999b67b885a1b776bd0fee2/61d44c14/video/tos/useast2a/tos-useast2a-ve-0068c004/20b2bb3e8aa348f2ad9d761cfe6b7552/?a=1988&br=2416&bt=1208&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M25pNWg6ZnFzOTMzNzczM0ApaTw3aTU2PDw4NzszZGhnO2c0b2g0cjRnNGlgLS1kMTZzczBiMDNfXi0uNWNgYTItYjQ6Yw%3D%3D&vl=&vr=","","",1246,576,175,11600,377,259200,224,false,"[""@Alice""]","[{""id"":""11734"",""name"":""blackhistory"",""title"":"""",""cover"":""""},{""id"":""1586912301807618"",""name"":""blacktiktok"",""title"":"""",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/3196d25be6e92f39bc54256eb6475251""},{""id"":""1622962893630470"",""name"":""booktok"",""title"":""Welcome to #BookTok. What are you reading?"",""cover"":""""},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":""""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""}]","[]"
"7027972743002115374","7027972743002115374","some of my favorite (and easiest) reads that changed my perspective on life! follow @journeybookclub on instagram for more recs like this! xx #booktok #book #bookclub #bookworm #bookrecommendations #bookrecs #booktoker",1636327418,"6706134331485586438","MS4wLjABAAAAStI5UEcwDW-z-uXuGli3Pg5HNqJ1pR1_O4PkmLdCitorXRmKYOICJIU4Yq05BOjg",".journeybookclub","journey reads",false,"@journeybookclub on insta ❤️ #booktok","https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ebd2b52f3e5c3746115e6377bccdd1a0~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=7HIqpNcNoycHPgUDx7pG3biOXtU%3D",42,29700,950400,9,10400,"6983021589906377478","yelena belova needs a hug","eliza 💌",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6983021664736955141.mp3","https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3d691f7e082589c6087ecb0133558496~c5_100x100.jpeg?x-expires=1641366000&x-signature=Dso%2BuMFwII6v6eM5mujsb2xly2o%3D","https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3d691f7e082589c6087ecb0133558496~c5_720x720.jpeg?x-expires=1641366000&x-signature=JfZRgUrQpVyz0jpwbzpRNte68ms%3D","https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3d691f7e082589c6087ecb0133558496~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=tv0I%2B0vKcbeETuvWeLsEuPW%2FjP4%3D",23,"https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/d604d4a4f5554bebb927c759973cc765?x-expires=1641301200&x-signature=b6AbiCeRsJmAvnxCv24%2BiugwlqI%3D","https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/605cc21ff61a4d88b1ef98b32a9fbdaf_1636327419?x-expires=1641301200&x-signature=pipkqldreR3Eck1LiPhzWz6q90Y%3D","https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/479b30032f794e9f9712a25aee120fbf_1636327419?x-expires=1641301200&x-signature=O2PZj74Q2inx03%2FbELYwPSQXaFY%3D","https://www.tiktok.com/@.journeybookclub/video/7027972743002115374","https://v16-webapp.tiktok.com/775e32c01d2c5d7806cc6654d80e1934/61d44b6f/video/tos/useast5/tos-useast5-ve-0068c001-tx/7eb36671a25f4520b203eae21aa3deb2/?a=1988&br=1078&bt=539&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3d0bDc6ZnY4OTMzZzczNEApO2VlZTMzaGU2Nzg5ZGU4OGdua2ZycjRncTFgLS1kMS9zcy4zY19iXzVgLjUyMS81NDI6Yw%3D%3D&vl=&vr=","","",1024,576,11,913400,13400,6700000,2584,false,"[""@journeybookclub""]","[{""id"":""1622962893630470"",""name"":""booktok"",""title"":""Welcome to #BookTok. What are you reading?"",""cover"":""""},{""id"":""94639"",""name"":""book"",""title"":"""",""cover"":""""},{""id"":""2103574"",""name"":""bookclub"",""title"":""Explore another world without leaving the comfort of your home. Welcome to the #BookClub 📚"",""cover"":""""},{""id"":""13057"",""name"":""bookworm"",""title"":""What are you reading?"",""cover"":""""},{""id"":""58993759"",""name"":""bookrecommendations"",""title"":""It's World Book Day and we want to hear your all-time favourite book recommendations 📚"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/0a01458e2fdabfcbd5eada027763f201""},{""id"":""1647746061443078"",""name"":""bookrecs"",""title"":"""",""cover"":""""},{""id"":""1645803417138182"",""name"":""booktoker"",""title"":"""",""cover"":""""}]","[]"
"7029492249532714286","7029492249532714286","tiktok! I need your help 🙏🏿 @unitedway #booktok #librariansoftiktok",1636681206,"6954385924285531142","MS4wLjABAAAA2khIlH1uKfoSwfQU-DTNoTDktHUdX0yeO9T5DqMSg2-e6j9h3N7Jt_bO0tnhdWR6","storybookmaze","storybookmaze",false,"Eliminating Baltimore’s book deserts! 
VENMO: @StorybookMaze
Amazon 📚wishlist ⬇","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6954386586582646789~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=MhNFaAad7rrh%2BQnKF4LG8vKMlC8%3D",14,34500,490200,31,51,"6989330861946686213","original sound","Sarah Cothran",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989330927163886341.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78a723621899720d5221862f93b37cd8~c5_100x100.jpeg?x-expires=1641366000&x-signature=RraI3%2BcXGIRhKYOWz%2BNVL1B7ts8%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78a723621899720d5221862f93b37cd8~c5_720x720.jpeg?x-expires=1641366000&x-signature=eflgF69GhRhNdqvLTyGwvA%2BefRM%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78a723621899720d5221862f93b37cd8~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=ruk6nR4ru4Te2lBRSYW8ZbzuMMU%3D",48,"https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/542113a5c3a84d7bbb64d662180cab94?x-expires=1641301200&x-signature=WUyKOGpbBPR%2Fz2C7vztbKILRKWs%3D","https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/c0c00d6f6cb245bbb0410b022a11cb5c_1636681207?x-expires=1641301200&x-signature=CzGSKEDElKHbJtLUfObi8jBkT68%3D","https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/aa553ef394ca479593a4db6fc253d3c8_1636681207?x-expires=1641301200&x-signature=mOGlwipwh1RCZoQVNPBO0gkp0hw%3D","https://www.tiktok.com/@storybookmaze/video/7029492249532714286","https://v16-webapp.tiktok.com/ea99432b7736ebe2b58f80bad065e88a/61d44b95/video/tos/useast5/tos-useast5-ve-0068c002-tx/890d565fc338428fbe3ac2331a98685f/?a=1988&br=2890&bt=1445&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3lxb2U6ZnR2OTMzZzczNEApNTM8MzU4Nzw7NzU2N2ZnO2cuMGNpcjRnXzNgLS1kMS9zczRfMzReMmIyNTEvYTYwL2I6Yw%3D%3D&vl=&vr=","","",974,576,48,214300,4196,888800,6212,false,"[""@unitedway""]","[{""id"":""1622962893630470"",""name"":""booktok"",""title"":""Welcome to #BookTok. What are you reading?"",""cover"":""""},{""id"":""1628091562390534"",""name"":""librariansoftiktok"",""title"":"""",""cover"":""""}]","[]"
"7031560420783672582","7031560420783672582","quote of the day by brianna wiest <3 #selflove #booktok #quotes #happiness #healing",1637162740,"6799488954119750662","MS4wLjABAAAA_w1w4nyV-sC-e-gaZF3W2JYM0925uUkHRK-kC7uZeYM-JXwm5j9DM-mDUhZkI-ZQ","urfavscorpio","urfavscorpio",false,"24 🦋 CA","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5679d5fbf3589d67ab4e5e50d6a374b7~c5_1080x1080.jpeg?x-expires=1641366000&x-signature=BFlvNFCsH4l%2BehMu4VMY5ak4Wfw%3D",264,217000,7100000,180,9715,"6838695367727500038","Je te laisserai des mots","Patrick Watson",false,"Je te laisserai des mots","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e6c7f8953d17472db395cad2ffbfb431","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/6a1c8c9b57914fadb10166b77e30568e~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/6a1c8c9b57914fadb10166b77e30568e~c5_200x200.jpeg","https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/6a1c8c9b57914fadb10166b77e30568e~c5_720x720.jpeg",59,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e4686d4e7ad6474eadfba9f5f642a57d_1637162741?x-expires=1641301200&x-signature=0PV2kybyyCDO4GtspT7Q5InMqMw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/12e82aff3d5945d1a2c4f3eb25accddc_1637162741?x-expires=1641301200&x-signature=dDr629wZ9mRoPO1%2BQGnlFnM0HXg%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9ea140b525474ca3b1a9fe7fa7ea2703_1637162741?x-expires=1641301200&x-signature=RIZOEvRPKcqWXeYXudlETcVi9U4%3D","https://www.tiktok.com/@urfavscorpio/video/7031560420783672582","https://v16-webapp.tiktok.com/9180d53f0256005b346f75ae119cd4b2/61d44b83/video/tos/useast2a/tos-useast2a-ve-0068c003/89e9263bc097420a891b5d6c113f8829/?a=1988&br=2644&bt=1322&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FGgkag3-I&l=202201040728050102231290220502C3A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3FlNDM6ZmlrOTMzNzczM0ApZWg0aDo7OmVlN2doPDw4OGdtMjEvcjQwbV5gLS1kMTZzc2FfXzQyMzA1YC00NTZgMGM6Yw%3D%3D&vl=&vr=","","",1024,576,30,1200000,75000,5300000,6684,false,"[]","[{""id"":""26155"",""name"":""selflove"",""title"":""#SelfLove is the best love, so show us how you're taking care of yourself."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/a0d768a716690da57e944168d86118f5""},{""id"":""1622962893630470"",""name"":""booktok"",""title"":""Welcome to #BookTok. What are you reading?"",""cover"":""""},{""id"":""96472"",""name"":""quotes"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""192255"",""name"":""healing"",""title"":"""",""cover"":""""}]","[]"
